               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.033433,           0.0088105,           0.0067819,             0.97352,             0.55966,             0.65839,             0.39752,            0.029375,           0.0098481,           0.0064653,            0.004753,            0.004753,            0.004753
                 161,            0.035108,            0.010925,            0.007669,             0.96693,             0.55894,             0.65699,             0.45305,            0.027452,           0.0097599,           0.0065509,             0.00472,             0.00472,             0.00472
                 162,            0.030997,            0.010173,           0.0052457,             0.94008,             0.53344,             0.65832,             0.42218,             0.02901,           0.0096679,           0.0066038,            0.004687,            0.004687,            0.004687
                 163,            0.032886,            0.010839,           0.0051947,             0.94094,             0.57258,              0.6624,             0.43114,            0.031039,           0.0094538,            0.006665,            0.004654,            0.004654,            0.004654
                 164,            0.034696,           0.0074415,           0.0054976,             0.94094,             0.57258,              0.6624,             0.43114,            0.031039,           0.0094538,            0.006665,            0.004621,            0.004621,            0.004621
                 165,            0.033457,           0.0085162,           0.0046039,             0.94442,             0.58021,             0.66682,             0.38533,            0.029533,           0.0095172,           0.0066879,            0.004588,            0.004588,            0.004588
                 166,            0.033019,           0.0097159,           0.0047896,             0.88095,             0.58053,             0.64192,             0.27941,            0.035338,           0.0094953,           0.0066367,            0.004555,            0.004555,            0.004555
                 167,             0.04101,           0.0085659,           0.0062215,             0.90922,              0.5851,             0.65948,              0.3845,            0.029735,           0.0093327,           0.0065852,            0.004522,            0.004522,            0.004522
                 168,            0.034353,           0.0098469,           0.0064758,             0.90922,              0.5851,             0.65948,              0.3845,            0.029735,           0.0093327,           0.0065852,            0.004489,            0.004489,            0.004489
                 169,            0.034357,           0.0083131,           0.0053331,              0.9451,             0.59097,             0.67035,             0.46135,            0.030464,           0.0090876,           0.0065992,            0.004456,            0.004456,            0.004456
                 170,            0.033088,            0.007737,            0.004818,             0.85972,             0.58971,             0.65745,             0.42802,             0.03401,           0.0091057,           0.0066808,            0.004423,            0.004423,            0.004423
                 171,            0.041013,           0.0079443,           0.0054724,             0.93491,             0.59341,             0.67025,             0.47126,            0.029114,           0.0091686,           0.0066673,             0.00439,             0.00439,             0.00439
                 172,            0.030986,           0.0084422,           0.0035947,             0.93491,             0.59341,             0.67025,             0.47126,            0.029114,           0.0091686,           0.0066673,            0.004357,            0.004357,            0.004357
                 173,            0.032264,           0.0091629,           0.0073062,             0.94489,             0.59341,             0.67283,              0.4269,            0.029619,           0.0090833,           0.0067669,            0.004324,            0.004324,            0.004324
                 174,            0.033476,           0.0088674,            0.005467,             0.91316,             0.53091,             0.64986,             0.35996,            0.033467,           0.0090795,           0.0068859,            0.004291,            0.004291,            0.004291
                 175,            0.039876,           0.0088444,           0.0051152,              0.9374,             0.59341,             0.67206,             0.41951,            0.027968,           0.0091224,           0.0068293,            0.004258,            0.004258,            0.004258
                 176,             0.03008,           0.0099731,           0.0062197,              0.9374,             0.59341,             0.67206,             0.41951,            0.027968,           0.0091224,           0.0068293,            0.004225,            0.004225,            0.004225
                 177,            0.028395,           0.0091707,            0.007289,             0.93709,             0.59341,             0.67056,             0.41105,            0.026936,           0.0090761,           0.0068888,            0.004192,            0.004192,            0.004192
                 178,            0.033961,           0.0075184,           0.0061437,             0.93485,             0.59341,             0.66934,             0.39601,            0.030725,           0.0090485,           0.0068224,            0.004159,            0.004159,            0.004159
                 179,            0.035137,           0.0098018,           0.0081093,             0.93253,             0.59341,             0.66273,             0.34148,            0.028677,           0.0091071,           0.0067205,            0.004126,            0.004126,            0.004126
                 180,            0.033103,           0.0074787,           0.0086717,             0.93253,             0.59341,             0.66273,             0.34148,            0.028677,           0.0091071,           0.0067205,            0.004093,            0.004093,            0.004093
                 181,            0.034644,            0.009448,           0.0049202,             0.94705,             0.59341,             0.67448,             0.42603,            0.033709,           0.0087051,           0.0066141,             0.00406,             0.00406,             0.00406
                 182,            0.036237,           0.0087303,           0.0059138,             0.94588,             0.59341,             0.67828,             0.42305,            0.029443,           0.0088983,            0.006419,            0.004027,            0.004027,            0.004027
                 183,            0.030105,           0.0088702,             0.00847,             0.94069,             0.59341,             0.67599,             0.34945,            0.032974,           0.0088673,           0.0063326,            0.003994,            0.003994,            0.003994
                 184,            0.038387,           0.0090065,           0.0068259,             0.94069,             0.59341,             0.67599,             0.34945,            0.032974,           0.0088673,           0.0063326,            0.003961,            0.003961,            0.003961
                 185,            0.032231,           0.0091785,           0.0078035,             0.94419,             0.59341,             0.67625,             0.42213,            0.027977,           0.0089459,           0.0063197,            0.003928,            0.003928,            0.003928
                 186,            0.031822,            0.010692,            0.010311,              0.9199,             0.59341,             0.67655,             0.41108,            0.032111,           0.0087776,           0.0064708,            0.003895,            0.003895,            0.003895
                 187,            0.035776,           0.0090274,           0.0081733,             0.94178,             0.59341,             0.67988,             0.43436,            0.027639,           0.0090303,           0.0063435,            0.003862,            0.003862,            0.003862
                 188,            0.032266,           0.0098831,            0.008312,             0.94178,             0.59341,             0.67988,             0.43436,            0.027639,           0.0090303,           0.0063435,            0.003829,            0.003829,            0.003829
                 189,            0.031018,           0.0088026,            0.006502,             0.93793,             0.59341,             0.67857,             0.45339,            0.028349,            0.008914,           0.0062576,            0.003796,            0.003796,            0.003796
                 190,            0.030159,           0.0086109,           0.0045188,             0.93879,             0.59341,             0.67922,             0.43144,            0.027573,           0.0090199,           0.0061747,            0.003763,            0.003763,            0.003763
                 191,            0.033214,           0.0096064,           0.0055585,              0.9133,             0.62133,             0.67718,              0.3828,            0.028981,            0.008976,            0.006033,             0.00373,             0.00373,             0.00373
                 192,            0.031528,           0.0086025,           0.0049032,              0.9133,             0.62133,             0.67718,              0.3828,            0.028981,            0.008976,            0.006033,            0.003697,            0.003697,            0.003697
                 193,            0.028055,           0.0087301,           0.0077348,             0.89857,             0.63502,             0.67972,             0.46139,            0.026426,           0.0089154,           0.0059724,            0.003664,            0.003664,            0.003664
                 194,            0.032075,           0.0095328,           0.0051402,             0.92406,             0.59341,             0.67502,              0.3654,            0.027907,           0.0091224,           0.0059429,            0.003631,            0.003631,            0.003631
                 195,            0.035305,           0.0088388,            0.004657,             0.94192,             0.60634,             0.67684,             0.39651,            0.028581,           0.0088797,           0.0058697,            0.003598,            0.003598,            0.003598
                 196,            0.032751,            0.006915,           0.0069338,             0.94192,             0.60634,             0.67684,             0.39651,            0.028581,           0.0088797,           0.0058697,            0.003565,            0.003565,            0.003565
                 197,            0.030457,           0.0079965,           0.0053033,             0.94136,             0.60612,             0.67694,             0.43375,            0.028493,           0.0085902,            0.005825,            0.003532,            0.003532,            0.003532
                 198,            0.033312,           0.0080485,              0.0111,             0.93272,             0.60794,             0.67854,             0.40112,            0.027507,           0.0088959,           0.0059106,            0.003499,            0.003499,            0.003499
                 199,            0.035429,           0.0074071,           0.0078907,             0.94169,             0.60758,             0.67986,             0.41474,            0.025599,           0.0087509,           0.0059944,            0.003466,            0.003466,            0.003466
                 200,            0.029648,           0.0088803,           0.0062283,             0.94169,             0.60758,             0.67986,             0.41474,            0.025599,           0.0087509,           0.0059944,            0.003433,            0.003433,            0.003433
                 201,            0.026098,           0.0072205,           0.0051227,             0.95134,             0.61033,             0.67972,             0.48845,            0.023124,           0.0086088,            0.006023,              0.0034,              0.0034,              0.0034
                 202,            0.031777,           0.0075502,           0.0071611,                 0.9,             0.60615,             0.68128,             0.47668,            0.032908,           0.0083289,           0.0060259,            0.003367,            0.003367,            0.003367
                 203,            0.034221,           0.0090624,           0.0060731,             0.94352,             0.60144,             0.68246,             0.47052,            0.027219,           0.0084829,           0.0060762,            0.003334,            0.003334,            0.003334
                 204,            0.029038,           0.0087927,           0.0058858,             0.94352,             0.60144,             0.68246,             0.47052,            0.027219,           0.0084829,           0.0060762,            0.003301,            0.003301,            0.003301
                 205,            0.029561,             0.00878,           0.0048335,             0.94993,             0.60693,             0.68469,             0.47486,            0.026286,            0.008482,           0.0061575,            0.003268,            0.003268,            0.003268
                 206,             0.02876,           0.0079181,           0.0052895,               0.945,             0.60746,             0.68382,             0.44201,              0.0303,           0.0083456,            0.006199,            0.003235,            0.003235,            0.003235
                 207,            0.031076,           0.0085958,           0.0046201,             0.94911,             0.60738,             0.68588,             0.44781,            0.025254,           0.0085411,           0.0062639,            0.003202,            0.003202,            0.003202
                 208,            0.027728,           0.0092598,           0.0059974,             0.94911,             0.60738,             0.68588,             0.44781,            0.025254,           0.0085411,           0.0062639,            0.003169,            0.003169,            0.003169
                 209,            0.025396,           0.0080863,           0.0063327,             0.93001,             0.63187,             0.68481,             0.49125,            0.023612,           0.0084772,           0.0062551,            0.003136,            0.003136,            0.003136
                 210,            0.029371,            0.007937,           0.0078747,             0.93987,             0.60711,             0.68497,             0.48775,            0.026976,           0.0083551,           0.0062164,            0.003103,            0.003103,            0.003103
                 211,            0.031585,           0.0089131,           0.0060542,             0.93597,             0.65591,             0.68672,             0.44735,            0.027811,           0.0084233,           0.0060413,             0.00307,             0.00307,             0.00307
                 212,            0.032298,           0.0087258,           0.0037565,             0.93597,             0.65591,             0.68672,             0.44735,            0.027811,           0.0084233,           0.0060413,            0.003037,            0.003037,            0.003037
                 213,            0.025216,           0.0094508,           0.0072318,             0.93524,             0.65591,             0.68973,             0.49619,            0.023637,           0.0083685,           0.0059258,            0.003004,            0.003004,            0.003004
                 214,            0.030025,           0.0080863,           0.0073405,             0.93442,             0.65591,             0.68847,             0.49098,            0.026637,           0.0082736,           0.0058591,            0.002971,            0.002971,            0.002971
                 215,            0.030087,           0.0076439,           0.0078337,             0.91329,             0.65591,             0.68824,             0.41361,            0.028471,           0.0082617,           0.0057858,            0.002938,            0.002938,            0.002938
                 216,            0.030801,           0.0070782,            0.004429,             0.91329,             0.65591,             0.68824,             0.41361,            0.028471,           0.0082617,           0.0057858,            0.002905,            0.002905,            0.002905
                 217,            0.031503,           0.0078978,           0.0060119,             0.92476,             0.65591,             0.69001,             0.46219,            0.025793,           0.0082564,           0.0057106,            0.002872,            0.002872,            0.002872
                 218,            0.031555,           0.0087318,           0.0093085,              0.9059,             0.65591,             0.69125,              0.4625,            0.030061,           0.0081544,           0.0056643,            0.002839,            0.002839,            0.002839
                 219,            0.034748,           0.0076326,           0.0052212,             0.93774,             0.65591,             0.69353,             0.50076,            0.022641,           0.0082645,           0.0055776,            0.002806,            0.002806,            0.002806
                 220,            0.024143,           0.0083098,           0.0051225,             0.93774,             0.65591,             0.69353,             0.50076,            0.022641,           0.0082645,           0.0055776,            0.002773,            0.002773,            0.002773
                 221,            0.025553,           0.0082497,           0.0075738,             0.93834,             0.65591,             0.69387,              0.4943,            0.022696,           0.0082674,           0.0055264,             0.00274,             0.00274,             0.00274
                 222,            0.026053,            0.007529,           0.0070723,             0.93788,             0.64958,             0.69309,             0.48334,             0.02465,           0.0082288,           0.0055249,            0.002707,            0.002707,            0.002707
                 223,            0.027662,           0.0085393,           0.0052527,             0.95104,             0.62848,             0.69345,             0.47806,            0.024504,           0.0082283,            0.005504,            0.002674,            0.002674,            0.002674
                 224,            0.026787,           0.0088219,           0.0069233,             0.95104,             0.62848,             0.69345,             0.47806,            0.024504,           0.0082283,            0.005504,            0.002641,            0.002641,            0.002641
                 225,            0.024291,           0.0090671,           0.0044989,             0.93284,             0.65591,             0.69234,             0.50214,            0.023911,           0.0081143,           0.0055055,            0.002608,            0.002608,            0.002608
                 226,            0.025133,           0.0078559,           0.0058941,             0.94633,             0.63416,             0.69329,             0.48671,            0.026124,           0.0081224,           0.0055003,            0.002575,            0.002575,            0.002575
                 227,            0.026863,           0.0089604,           0.0048873,             0.93187,             0.65591,             0.69397,             0.49422,            0.025143,           0.0081654,           0.0054909,            0.002542,            0.002542,            0.002542
                 228,            0.027726,           0.0080004,           0.0041952,             0.93187,             0.65591,             0.69397,             0.49422,            0.025143,           0.0081654,           0.0054909,            0.002509,            0.002509,            0.002509
                 229,            0.029214,           0.0088317,           0.0057752,             0.93102,             0.65591,             0.69558,              0.4897,            0.024525,           0.0080943,           0.0054482,            0.002476,            0.002476,            0.002476
                 230,             0.02779,           0.0086718,           0.0044907,             0.97194,             0.61233,              0.6948,             0.47656,             0.02577,           0.0080924,           0.0054498,            0.002443,            0.002443,            0.002443
                 231,            0.028803,            0.008692,           0.0046003,             0.94826,             0.63442,             0.69731,             0.49372,            0.025377,            0.008059,           0.0054218,             0.00241,             0.00241,             0.00241
                 232,            0.027058,           0.0074371,           0.0055981,             0.94826,             0.63442,             0.69731,             0.49372,            0.025377,            0.008059,           0.0054218,            0.002377,            0.002377,            0.002377
                 233,            0.024531,           0.0085646,           0.0068195,             0.95447,             0.65591,             0.69745,             0.50652,            0.023934,             0.00808,           0.0054101,            0.002344,            0.002344,            0.002344
                 234,            0.026342,           0.0074635,             0.00852,             0.95269,             0.65591,             0.69936,             0.51629,             0.02245,           0.0080962,           0.0053643,            0.002311,            0.002311,            0.002311
                 235,             0.02377,            0.008757,           0.0061098,             0.95163,             0.65004,              0.7011,             0.47163,            0.024734,           0.0080752,           0.0053095,            0.002278,            0.002278,            0.002278
                 236,            0.027882,            0.007728,           0.0051395,             0.95163,             0.65004,              0.7011,             0.47163,            0.024734,           0.0080752,           0.0053095,            0.002245,            0.002245,            0.002245
                 237,            0.024402,           0.0082733,           0.0097701,             0.95208,             0.65095,              0.7011,             0.50765,            0.023039,            0.008009,           0.0052822,            0.002212,            0.002212,            0.002212
                 238,            0.026469,            0.008884,           0.0065962,             0.95542,             0.65591,              0.7055,             0.47288,            0.024414,           0.0081015,           0.0052797,            0.002179,            0.002179,            0.002179
                 239,            0.027935,           0.0083296,           0.0058041,             0.95342,              0.6538,             0.70775,             0.49417,            0.021854,           0.0080709,           0.0052749,            0.002146,            0.002146,            0.002146
                 240,            0.024801,           0.0094608,           0.0040799,             0.95342,              0.6538,             0.70775,             0.49417,            0.021854,           0.0080709,           0.0052749,            0.002113,            0.002113,            0.002113
                 241,            0.024512,           0.0089028,           0.0042879,             0.95327,             0.65124,             0.70775,             0.49539,             0.02222,            0.008028,           0.0052649,             0.00208,             0.00208,             0.00208
                 242,             0.02325,           0.0074577,           0.0039026,             0.94656,             0.64746,             0.70996,             0.49633,            0.024351,           0.0079098,           0.0052887,            0.002047,            0.002047,            0.002047
                 243,             0.02553,           0.0067608,            0.004361,              0.9546,             0.65259,             0.71053,             0.51847,            0.022861,           0.0079813,           0.0052905,            0.002014,            0.002014,            0.002014
                 244,             0.02522,           0.0078266,           0.0037206,              0.9546,             0.65259,             0.71053,             0.51847,            0.022861,           0.0079813,           0.0052905,            0.001981,            0.001981,            0.001981
                 245,            0.025675,            0.006498,           0.0054356,             0.95392,             0.65382,              0.7176,             0.52162,            0.022012,           0.0079684,           0.0053051,            0.001948,            0.001948,            0.001948
                 246,            0.024021,           0.0072265,           0.0053538,             0.94587,             0.65492,             0.71444,             0.51264,            0.025245,           0.0079112,           0.0053048,            0.001915,            0.001915,            0.001915
                 247,            0.028699,           0.0083612,           0.0053586,             0.95202,             0.65591,             0.71489,             0.51213,            0.022232,           0.0079279,           0.0052869,            0.001882,            0.001882,            0.001882
                 248,            0.026159,           0.0080644,            0.006217,             0.95202,             0.65591,             0.71489,             0.51213,            0.022232,           0.0079279,           0.0052869,            0.001849,            0.001849,            0.001849
                 249,            0.023663,           0.0080132,           0.0046567,             0.94804,             0.65591,             0.71218,             0.52055,            0.021169,           0.0079012,           0.0052792,            0.001816,            0.001816,            0.001816
                 250,            0.023425,           0.0066982,            0.004151,             0.94601,             0.65591,             0.71202,             0.51474,            0.022939,            0.007813,           0.0052722,            0.001783,            0.001783,            0.001783
                 251,            0.027817,           0.0078111,            0.008617,             0.94172,             0.65591,             0.71186,              0.5291,            0.021489,            0.007863,           0.0052531,             0.00175,             0.00175,             0.00175
                 252,            0.025189,           0.0097433,           0.0046243,             0.94172,             0.65591,             0.71186,              0.5291,            0.021489,            0.007863,           0.0052531,            0.001717,            0.001717,            0.001717
                 253,            0.023132,           0.0080384,           0.0051609,             0.94772,             0.63569,             0.71359,             0.52852,            0.020679,           0.0079155,           0.0052574,            0.001684,            0.001684,            0.001684
                 254,            0.026617,           0.0065282,           0.0051267,             0.96563,             0.63484,             0.71359,             0.53093,            0.020749,           0.0079174,           0.0052551,            0.001651,            0.001651,            0.001651
                 255,            0.026118,           0.0083045,           0.0054606,             0.96371,             0.63508,             0.71096,             0.53379,            0.021996,           0.0078874,            0.005273,            0.001618,            0.001618,            0.001618
                 256,            0.022994,           0.0070073,           0.0039021,             0.96371,             0.63508,             0.71096,             0.53379,            0.021996,           0.0078874,            0.005273,            0.001585,            0.001585,            0.001585
                 257,            0.025676,           0.0075044,           0.0058268,             0.94513,              0.6363,             0.71342,             0.53846,            0.024055,             0.00776,           0.0052945,            0.001552,            0.001552,            0.001552
                 258,            0.026841,           0.0073028,           0.0057856,             0.94731,             0.65591,             0.71253,             0.54264,            0.021271,            0.007834,           0.0052783,            0.001519,            0.001519,            0.001519
                 259,             0.02502,           0.0088997,           0.0060248,             0.93937,             0.65591,             0.71522,             0.55179,            0.020759,           0.0078526,           0.0052342,            0.001486,            0.001486,            0.001486
                 260,            0.022384,           0.0076964,           0.0073529,             0.93937,             0.65591,             0.71522,             0.55179,            0.020759,           0.0078526,           0.0052342,            0.001453,            0.001453,            0.001453
                 261,            0.024177,           0.0064124,           0.0053323,             0.94006,             0.65591,             0.71838,             0.55641,            0.019151,           0.0079403,           0.0052101,             0.00142,             0.00142,             0.00142
                 262,            0.020206,           0.0072226,           0.0042835,              0.9489,             0.65591,             0.71856,             0.54785,            0.019623,           0.0079656,           0.0051807,            0.001387,            0.001387,            0.001387
                 263,             0.02285,           0.0069784,           0.0033614,             0.94156,             0.65591,             0.71805,             0.52512,             0.02015,            0.007946,           0.0051408,            0.001354,            0.001354,            0.001354
                 264,            0.022651,           0.0076446,           0.0044645,             0.94156,             0.65591,             0.71805,             0.52512,             0.02015,            0.007946,           0.0051408,            0.001321,            0.001321,            0.001321
                 265,             0.02107,           0.0067873,           0.0050517,              0.9403,             0.65591,             0.71805,             0.51696,            0.019864,           0.0079679,           0.0051126,            0.001288,            0.001288,            0.001288
                 266,            0.020439,           0.0075506,           0.0035283,             0.94719,             0.65591,             0.71821,             0.53695,             0.01909,           0.0080113,           0.0050879,            0.001255,            0.001255,            0.001255
                 267,            0.023294,           0.0087296,           0.0045097,             0.94109,             0.65591,             0.71805,             0.53768,            0.019728,           0.0079789,           0.0050418,            0.001222,            0.001222,            0.001222
                 268,            0.023563,            0.008084,             0.00417,             0.94109,             0.65591,             0.71805,             0.53768,            0.019728,           0.0079789,           0.0050418,            0.001189,            0.001189,            0.001189
                 269,            0.025053,            0.007241,           0.0049425,             0.94106,             0.65591,             0.71789,             0.54608,            0.019991,           0.0079255,           0.0050055,            0.001156,            0.001156,            0.001156
                 270,            0.022535,           0.0075709,           0.0041632,             0.94757,             0.65591,             0.71821,             0.55451,            0.018652,           0.0079565,           0.0049949,            0.001123,            0.001123,            0.001123
                 271,            0.022699,           0.0099391,           0.0046649,             0.93882,             0.65591,             0.71789,             0.54993,            0.018361,            0.007946,            0.004973,             0.00109,             0.00109,             0.00109
                 272,            0.018819,           0.0075899,           0.0035387,             0.93882,             0.65591,             0.71789,             0.54993,            0.018361,            0.007946,            0.004973,            0.001057,            0.001057,            0.001057
                 273,            0.020169,           0.0078733,           0.0043569,             0.93841,             0.65591,             0.71805,             0.54682,            0.019668,           0.0079212,            0.004972,            0.001024,            0.001024,            0.001024
                 274,             0.02331,           0.0070838,           0.0063686,             0.93825,             0.65591,             0.71789,             0.54591,            0.019311,           0.0078778,           0.0049398,            0.000991,            0.000991,            0.000991
                 275,            0.021831,           0.0075909,           0.0051686,             0.93908,             0.65591,             0.71838,             0.54588,            0.019325,           0.0078516,            0.004917,            0.000958,            0.000958,            0.000958
                 276,            0.019742,           0.0067231,            0.003351,             0.93908,             0.65591,             0.71838,             0.54588,            0.019325,           0.0078516,            0.004917,            0.000925,            0.000925,            0.000925
                 277,            0.022037,           0.0082838,           0.0041036,             0.93965,             0.65591,             0.71856,             0.54731,            0.019428,           0.0078406,           0.0049291,            0.000892,            0.000892,            0.000892
                 278,            0.022754,           0.0075438,           0.0034475,             0.93958,             0.65591,             0.71856,             0.54386,            0.018197,           0.0078821,           0.0049055,            0.000859,            0.000859,            0.000859
                 279,            0.021162,           0.0084322,           0.0049007,              0.9485,             0.65591,             0.71895,             0.53065,            0.018246,           0.0079432,           0.0048778,            0.000826,            0.000826,            0.000826
                 280,            0.021533,           0.0081144,           0.0049621,              0.9485,             0.65591,             0.71895,             0.53065,            0.018246,           0.0079432,           0.0048778,            0.000793,            0.000793,            0.000793
                 281,            0.018788,           0.0074748,           0.0029401,             0.93984,             0.65591,             0.71895,             0.53889,            0.019453,           0.0078855,           0.0048563,             0.00076,             0.00076,             0.00076
                 282,            0.021514,            0.007506,           0.0052917,             0.94801,             0.65591,             0.71938,             0.54282,            0.018919,            0.007894,           0.0048296,            0.000727,            0.000727,            0.000727
                 283,            0.022224,           0.0081114,           0.0051003,              0.9396,             0.65591,             0.71916,             0.54527,            0.017544,           0.0079217,           0.0048041,            0.000694,            0.000694,            0.000694
                 284,            0.021879,           0.0073676,           0.0052552,              0.9396,             0.65591,             0.71916,             0.54527,            0.017544,           0.0079217,           0.0048041,            0.000661,            0.000661,            0.000661
                 285,            0.021213,           0.0075209,           0.0045858,             0.94787,             0.65591,             0.71938,             0.54137,            0.017484,            0.007937,           0.0047886,            0.000628,            0.000628,            0.000628
                 286,            0.019965,           0.0085605,           0.0038146,             0.94069,             0.65591,             0.71938,              0.5421,            0.017252,           0.0078988,            0.004751,            0.000595,            0.000595,            0.000595
                 287,            0.019721,           0.0087711,           0.0043512,             0.94014,             0.65591,             0.71622,             0.54637,             0.01793,           0.0078254,           0.0047287,            0.000562,            0.000562,            0.000562
                 288,            0.021332,           0.0067864,           0.0058345,             0.94014,             0.65591,             0.71622,             0.54637,             0.01793,           0.0078254,           0.0047287,            0.000529,            0.000529,            0.000529
                 289,            0.024867,           0.0066777,           0.0055904,             0.93985,             0.65591,               0.716,             0.55096,              0.0176,           0.0078182,           0.0047231,            0.000496,            0.000496,            0.000496
                 290,            0.023293,           0.0080167,            0.004438,             0.94085,             0.65591,               0.716,             0.55011,            0.017131,           0.0078173,           0.0047205,            0.000463,            0.000463,            0.000463
                 291,            0.019926,           0.0081757,           0.0038434,             0.94192,             0.65591,               0.716,             0.54535,            0.017053,           0.0078239,           0.0047092,             0.00043,             0.00043,             0.00043
                 292,            0.023843,           0.0083182,           0.0066974,             0.94192,             0.65591,               0.716,             0.54535,            0.017053,           0.0078239,           0.0047092,            0.000397,            0.000397,            0.000397
                 293,            0.020035,           0.0080152,           0.0052025,             0.94254,             0.65591,             0.71579,              0.5449,            0.016955,           0.0078201,           0.0047037,            0.000364,            0.000364,            0.000364
                 294,            0.017897,           0.0080646,           0.0033274,             0.94268,             0.65591,               0.716,             0.54526,            0.016815,           0.0078125,           0.0047051,            0.000331,            0.000331,            0.000331
                 295,            0.018646,           0.0073737,           0.0058664,             0.94309,             0.65591,               0.716,             0.54685,            0.016612,           0.0078168,           0.0046954,            0.000298,            0.000298,            0.000298
                 296,            0.022057,            0.007387,           0.0046726,             0.94309,             0.65591,               0.716,             0.54685,            0.016612,           0.0078168,           0.0046954,            0.000265,            0.000265,            0.000265
                 297,            0.021349,           0.0067261,           0.0052849,             0.94336,             0.65591,               0.716,              0.5489,            0.016562,           0.0078187,           0.0046872,            0.000232,            0.000232,            0.000232
                 298,            0.019025,           0.0077391,           0.0052154,             0.94379,             0.65591,               0.716,             0.55657,            0.016494,           0.0078068,           0.0046825,            0.000199,            0.000199,            0.000199
                 299,            0.024671,           0.0071383,           0.0044872,             0.94436,             0.65591,               0.716,             0.55664,            0.016367,           0.0078034,           0.0046878,            0.000166,            0.000166,            0.000166
